id,a0,a1,a2,a3,a4,
cero,15,298.229,44.5,0,-1,0
cero,12.5327,353.159,48.1406,0,-1,0
cero,13,200.345,35.375,0,-1,0
cero,11.6667,305.969,31.0278,0,-1,0
cero,13.9315,354.486,87.7825,0,-1,0
cero,12.4737,193.933,32.1184,0,-1,0
cero,11.8904,200.816,31.1891,0,-1,0
cero,11.2703,169.689,33.2737,0,-1,0
cero,12.7778,139.156,35.2269,0,-1,0
cero,12.3443,142.931,58.1004,0,-1,0
cero,12.6316,330.229,53.2105,0,-1,0
cero,12.5625,316.986,32.1406,0,-1,0
cero,16.1718,342.818,72.0051,0,-1,0
cero,13.1691,181.454,36.5737,0,-1,0
cero,13.8336,266.925,37.4946,0,-1,0
cero,12.9429,260.907,33.4321,0,-1,0
cero,13.3383,93.5091,46.2387,0,-1,0
cero,13.0851,344.107,39.7686,0,-1,0
cero,12.8182,315.385,35.4091,0,-1,0
cero,12.2308,62.5132,62.0481,0,-1,0
cero,13.9286,269.714,33.4464,0,-1,0
cero,13.05,83.9509,36.6125,0,-1,0
cero,11.1951,159.584,36.3689,0,-1,0
cero,12.8735,330.568,40.2679,0,-1,0
cero,12.414,330.253,31.7034,0,-1,0
cero,14.2727,223.234,40.3674,0,-1,0
cero,14.5,205.838,37.0833,0,-1,0
cero,12.3529,97.2467,30.0588,0,-1,0
cero,14.02,307.212,51.1686,0,-1,0
cero,13.9864,79.3144,42.1761,0,-1,0
cero,11.8421,302.107,32.0132,0,-1,0
cero,12.4286,331.575,40.0714,0,-1,0
cero,12.5172,254.213,41.1078,0,-1,0
cero,14.8936,281.705,49.5852,0,-1,0
cero,13.8837,317.918,50.1192,0,-1,0
cero,13.125,191.919,33.2813,0,-1,0
cero,13.8889,145.535,32.338,0,-1,0
cero,14.28,225.454,31.805,0,-1,0
cero,13.4,355.559,47.225,0,-1,0
cero,12.8644,167.697,80.6123,0,-1,0
cero,14.3837,106.186,43.9436,0,-1,0
cero,13.0714,161.858,30.4464,0,-1,0
cero,14.342,145.683,58.6951,0,-1,0
cero,14.4358,199.71,37.1825,0,-1,0
cero,12.3231,209.247,52.0838,0,-1,0
cero,13.8462,39.3156,32.2308,0,-1,0
cero,11.4286,151.313,33.1905,0,-1,0
cero,13.5894,313.351,34.0092,0,-1,0
cero,13.3636,16.6377,41.2841,0,-1,0
cero,12.1875,223.366,32.0156,0,-1,0
cero,13.8669,297.137,78.0122,0,-1,0
cero,12.6,151.987,41.15,0,-1,0
cero,13.7442,152.637,64.8169,0,-1,0
cero,12.7059,108.788,32.2353,0,-1,0
cero,14.6471,75.8113,54.3088,0,-1,0
cero,12.75,156.413,32.25,0,-1,0
cero,12.3871,159.237,50.129,0,-1,0
cero,13.5517,335.93,33.9698,0,-1,0
cero,13.3125,187.379,41.7656,0,-1,0
cero,12.7951,220.398,31.4668,0,-1,0
cero,14.5556,181.658,37.4491,0,-1,0
cero,12.8333,16.5145,35.3472,0,-1,0
cero,12.2093,117.042,42.0262,0,-1,0
cero,13.3779,301.013,39.9828,0,-1,0
cero,14.1352,92.0534,62.3055,0,-1,0
cero,15,353.917,51.125,0,-1,0
cero,13.4516,0.250411,39.9073,0,-1,0
cero,13.6714,263.242,35.0065,0,-1,0
cero,11.6154,198.466,31.0801,0,-1,0
cero,11.6826,76.121,32.9552,0,-1,0
cero,11.8235,340.512,41.022,0,-1,0
cero,13.6957,354.505,37.9185,0,-1,0
cero,14.8182,27.7623,44.6402,0,-1,0
cero,14.04,40.4471,31.445,0,-1,0
cero,13.875,296.077,30.7813,0,-1,0
cero,13.8523,321.58,33.5787,0,-1,0
cero,14.6129,306.07,43.9395,0,-1,0
cero,12.7333,199.742,40.3361,0,-1,0
cero,14.76,264.156,38.645,0,-1,0
cero,13.5882,226.158,35.5956,0,-1,0
