id,a0,a1,a2,a3,a4,
cero,53.568,30.4663,8.53E-05,3,-1,0
cero,53.568,344.292,7.06E-05,3,-1,0
cero,53.568,54.7936,8.25E-05,3,-1,0
cero,53.568,39.3668,5.89E-05,3,-1,0
cero,53.568,57.3996,6.10E-05,3,-1,0
cero,53.568,83.5126,7.59E-05,3,-1,0
cero,53.568,132.729,0.000148876,3,-1,0
cero,53.568,137.169,6.33E-05,3,-1,0
cero,53.568,196.735,6.61E-05,3,-1,0
cero,53.568,250.963,6.59E-05,3,-1,0
cero,53.568,6.9921,0.000148013,3,-1,0
cero,53.568,251.138,6.52E-05,3,-1,0
cero,53.568,10.2734,7.65E-05,3,-1,0
cero,53.568,34.6058,5.76E-05,3,-1,0
cero,53.568,9.76428,8.49E-05,3,-1,0
cero,53.568,291.705,6.59E-05,3,-1,0
cero,53.568,130.305,9.52E-05,3,-1,0
cero,53.568,79.6065,6.37E-05,3,-1,0
cero,53.568,25.1951,5.40E-05,3,-1,0
cero,53.568,58.0283,9.42E-05,3,-1,0
cero,53.568,283.015,6.68E-05,3,-1,0
cero,53.568,32.7488,8.00E-05,3,-1,0
cero,53.568,99.4046,5.34E-05,3,-1,0
cero,53.568,277.993,6.38E-05,3,-1,0
cero,53.568,118.85,5.49E-05,3,-1,0
cero,53.568,302.411,5.69E-05,3,-1,0
cero,53.568,86.3728,8.40E-05,3,-1,0
cero,53.568,49.4486,0.000107666,3,-1,0
cero,53.568,63.6529,5.34E-05,3,-1,0
cero,53.568,13.0765,6.02E-05,3,-1,0
cero,53.568,19.2624,5.21E-05,3,-1,0
cero,53.568,88.6048,6.12E-05,3,-1,0
cero,53.568,29.1103,5.71E-05,3,-1,0
cero,53.568,221.103,5.20E-05,3,-1,0
cero,53.568,275.133,5.19E-05,3,-1,0
cero,53.568,30.4854,5.12E-05,3,-1,0
cero,53.568,254.239,5.05E-05,3,-1,0
cero,53.568,24.5468,4.75E-05,3,-1,0
cero,53.568,315.732,4.66E-05,3,-1,0
cero,53.568,39.5521,4.65E-05,3,-1,0
cero,53.568,279.966,4.65E-05,3,-1,0
cero,53.568,17.2001,4.58E-05,3,-1,0
cero,53.568,47.7249,4.40E-05,3,-1,0
cero,53.568,327.876,4.37E-05,3,-1,0
cero,53.568,51.6968,4.25E-05,3,-1,0
cero,53.568,357.683,4.22E-05,3,-1,0
cero,53.568,268.264,4.17E-05,3,-1,0
cero,53.568,197.997,4.11E-05,3,-1,0
cero,53.568,344.453,4.11E-05,3,-1,0
cero,53.568,161.065,4.01E-05,3,-1,0
cero,53.568,281.716,4.00E-05,3,-1,0
cero,53.568,266.121,3.94E-05,3,-1,0
cero,53.568,22.2415,3.91E-05,3,-1,0
cero,53.568,38.4964,3.81E-05,3,-1,0
cero,53.568,358.735,3.77E-05,3,-1,0
cero,53.568,330.127,3.60E-05,3,-1,0
cero,53.568,122.631,3.55E-05,3,-1,0
cero,53.568,12.8868,3.54E-05,3,-1,0
cero,64.2816,42.329,0.000142737,4,-1,0
cero,64.2816,35.2017,5.92E-05,4,-1,0
cero,64.2816,308.608,6.40E-05,4,-1,0
cero,64.2816,32.3532,7.68E-05,4,-1,0
cero,64.2816,274.226,6.73E-05,4,-1,0
cero,64.2816,100.938,5.25E-05,4,-1,0
cero,64.2816,52.009,7.34E-05,4,-1,0
cero,64.2816,38.3172,8.17E-05,4,-1,0
cero,64.2816,58.7964,7.47E-05,4,-1,0
cero,64.2816,33.105,6.83E-05,4,-1,0
cero,64.2816,209.546,6.14E-05,4,-1,0
cero,64.2816,275.839,7.08E-05,4,-1,0
cero,64.2816,120.49,5.73E-05,4,-1,0
cero,64.2816,11.3517,8.00E-05,4,-1,0
cero,64.2816,199.465,6.06E-05,4,-1,0
cero,64.2816,263.786,6.57E-05,4,-1,0
cero,64.2816,122.664,0.000151665,4,-1,0
cero,64.2816,53.0119,9.58E-05,4,-1,0
cero,64.2816,2.36143,6.32E-05,4,-1,0
cero,64.2816,59.1471,9.80E-05,4,-1,0
cero,64.2816,77.4811,7.08E-05,4,-1,0
cero,64.2816,49.9742,8.06E-05,4,-1,0
cero,64.2816,40.945,0.000125956,4,-1,0
cero,64.2816,6.94728,5.22E-05,4,-1,0
cero,64.2816,108.635,5.65E-05,4,-1,0
cero,64.2816,7.06621,8.05E-05,4,-1,0
cero,64.2816,299.954,9.63E-05,4,-1,0
cero,64.2816,76.1605,5.34E-05,4,-1,0
cero,64.2816,101.133,7.40E-05,4,-1,0
cero,64.2816,40.9358,8.28E-05,4,-1,0
cero,64.2816,180.048,5.81E-05,4,-1,0
cero,64.2816,62.5808,6.24E-05,4,-1,0
cero,64.2816,63.3688,7.60E-05,4,-1,0
cero,64.2816,0.0583989,6.54E-05,4,-1,0
cero,64.2816,56.8702,7.47E-05,4,-1,0
cero,64.2816,274.481,8.77E-05,4,-1,0
cero,64.2816,43.7234,6.28E-05,4,-1,0
cero,64.2816,86.0403,9.56E-05,4,-1,0
cero,64.2816,42.5166,5.67E-05,4,-1,0
cero,64.2816,111.939,5.36E-05,4,-1,0
cero,64.2816,54.7759,5.73E-05,4,-1,0
cero,64.2816,37.8452,5.24E-05,4,-1,0
cero,64.2816,44.5911,6.16E-05,4,-1,0
cero,64.2816,43.4468,5.16E-05,4,-1,0
cero,64.2816,50.9109,5.14E-05,4,-1,0
cero,64.2816,54.2768,5.10E-05,4,-1,0
cero,64.2816,267.798,5.00E-05,4,-1,0
cero,64.2816,22.5374,4.86E-05,4,-1,0
cero,64.2816,167.565,4.50E-05,4,-1,0
cero,64.2816,49.1654,4.43E-05,4,-1,0
cero,64.2816,333.537,4.24E-05,4,-1,0
cero,64.2816,40.2799,4.23E-05,4,-1,0
cero,77.1379,46.5094,0.000104836,5,-1,0
cero,77.1379,30.333,9.40E-05,5,-1,0
cero,77.1379,59.3612,0.000139603,5,-1,0
cero,77.1379,88.2302,8.88E-05,5,-1,0
cero,77.1379,312.783,0.000111873,5,-1,0
cero,77.1379,112.637,0.000181624,5,-1,0
cero,77.1379,46.9993,9.62E-05,5,-1,0
cero,77.1379,0.833119,0.000107118,5,-1,0
cero,77.1379,59.923,9.86E-05,5,-1,0
cero,77.1379,57.7598,9.30E-05,5,-1,0
cero,77.1379,39.3126,0.000119667,5,-1,0
cero,77.1379,123.409,0.00010476,5,-1,0
cero,77.1379,266.934,0.000116152,5,-1,0
cero,77.1379,46.9592,8.81E-05,5,-1,0
cero,77.1379,318.474,9.57E-05,5,-1,0
cero,77.1379,356.629,8.27E-05,5,-1,0
cero,77.1379,60.4404,7.18E-05,5,-1,0
cero,77.1379,139.551,6.67E-05,5,-1,0
cero,77.1379,116.682,7.66E-05,5,-1,0
cero,77.1379,25.1771,7.97E-05,5,-1,0
cero,77.1379,66.6591,6.54E-05,5,-1,0
cero,77.1379,345.4,6.34E-05,5,-1,0
cero,77.1379,276.129,7.06E-05,5,-1,0
cero,77.1379,14.668,6.33E-05,5,-1,0
cero,77.1379,68.6254,7.39E-05,5,-1,0
cero,77.1379,36.6483,7.56E-05,5,-1,0
cero,77.1379,63.9339,7.89E-05,5,-1,0
cero,77.1379,65.6435,8.25E-05,5,-1,0
cero,77.1379,40.2296,8.12E-05,5,-1,0
cero,77.1379,258.925,6.07E-05,5,-1,0
cero,77.1379,283.921,7.66E-05,5,-1,0
cero,77.1379,104.915,6.10E-05,5,-1,0
cero,77.1379,27.9208,6.49E-05,5,-1,0
cero,77.1379,26.901,7.19E-05,5,-1,0
cero,77.1379,39.9289,6.76E-05,5,-1,0
cero,77.1379,2.21312,5.94E-05,5,-1,0
cero,77.1379,339.769,6.09E-05,5,-1,0
cero,77.1379,5.43775,5.85E-05,5,-1,0
cero,77.1379,102.234,5.83E-05,5,-1,0
cero,77.1379,0.020482,5.82E-05,5,-1,0
cero,77.1379,53.2208,5.51E-05,5,-1,0
cero,77.1379,117.993,5.49E-05,5,-1,0
cero,77.1379,53.3887,5.32E-05,5,-1,0
cero,77.1379,88.2373,5.26E-05,5,-1,0
cero,92.5655,260.169,0.000105614,6,-1,0
cero,92.5655,52.7173,9.81E-05,6,-1,0
cero,92.5655,38.058,9.99E-05,6,-1,0
cero,92.5655,65.8202,0.000174096,6,-1,0
cero,92.5655,105.862,0.00020241,6,-1,0
cero,92.5655,24.6794,0.000100061,6,-1,0
cero,92.5655,63.1105,0.000116026,6,-1,0
cero,92.5655,127.361,0.000114949,6,-1,0
cero,92.5655,52.3778,0.000100815,6,-1,0
cero,92.5655,65.0096,8.89E-05,6,-1,0
cero,92.5655,44.1176,9.51E-05,6,-1,0
cero,92.5655,37.7173,0.000165617,6,-1,0
cero,92.5655,334.353,0.000107118,6,-1,0
cero,92.5655,8.22257,9.79E-05,6,-1,0
cero,92.5655,62.769,9.27E-05,6,-1,0
cero,92.5655,338.095,9.66E-05,6,-1,0
cero,92.5655,14.5311,8.75E-05,6,-1,0
cero,92.5655,147.405,8.10E-05,6,-1,0
cero,92.5655,48.1262,8.02E-05,6,-1,0
cero,92.5655,55.0521,8.02E-05,6,-1,0
cero,92.5655,359.727,7.95E-05,6,-1,0
cero,92.5655,323.607,7.66E-05,6,-1,0
cero,92.5655,74.0209,7.56E-05,6,-1,0
cero,92.5655,16.9294,7.46E-05,6,-1,0
