id,a0,a1,a2,a3,a4,a5
cero,13.6017,216.322,36.2079,0,-1,0
cero,11.8816,222.269,39.3497,0,-1,0
cero,13.3361,217.349,38.4971,0,-1,0
cero,12.9474,83.1514,35.4737,0,-1,0
cero,12.9375,313.262,40.3906,0,-1,0
cero,12.8923,318.026,30.3068,0,-1,0
cero,13.75,165.565,32.0208,0,-1,0
cero,12.9429,224.478,32.4321,0,-1,0
cero,13.2222,157.406,42.5602,0,-1,0
cero,14.4924,306.721,46.7404,0,-1,0
cero,13.8226,290.539,53.1347,0,-1,0
cero,12.6667,300.79,38.2222,0,-1,0
cero,11.7273,355.329,32.0455,0,-1,0
cero,16.2208,358.528,35.7289,0,-1,0
cero,11.2857,27.3189,37.1488,0,-1,0
cero,12.2647,343.297,76.0662,0,-1,0
cero,12.8912,117.447,33.2722,0,-1,0
cero,14.2838,106.286,71.9942,0,-1,0
cero,11.9189,353.611,33.0034,0,-1,0
cero,12.5238,324.732,47.2401,0,-1,0
cero,12.8531,175.99,41.3935,0,-1,0
cero,12.4839,351.499,34.1344,0,-1,0
cero,13.3784,143.37,44.9763,0,-1,0
cero,12.8735,29.3221,32.279,0,-1,0
cero,13,305.397,36.4583,0,-1,0
cero,13.5,221.658,32.875,0,-1,0
cero,13.75,219.464,34.0208,0,-1,0
cero,12.9,75.7985,38.45,0,-1,0
cero,12.812,348.676,36.812,0,-1,0
cero,12.5869,136.175,57.5013,0,-1,0
cero,12.8824,113.556,31.3676,0,-1,0
cero,11.0488,0.24738,30.5152,0,-1,0
cero,11.6786,16.0473,41.0804,0,-1,0
cero,13.9306,90.5786,41.1878,0,-1,0
cero,13.3333,30.7506,30.4444,0,-1,0
cero,12.4615,18.8993,31.0769,0,-1,0
cero,12.6,86.9747,35.2,0,-1,0
cero,13.7143,184.935,33.1429,0,-1,0
cero,14.6341,95.2862,31.8674,0,-1,0
cero,11.7375,39.7136,31.9002,0,-1,0
cero,13.4651,93.249,54.282,0,-1,0
cero,12.8462,104.33,34.3878,0,-1,0
cero,14.1417,106.047,40.3714,0,-1,0
cero,13,100.333,43.4167,0,-1,0
